6.19983	4.02772	0.968271	-0.749534	6.2078	4.041	6.0936	4.1121	0.4115	-0.9114
6.46303	3.52728	0.566342	-1.32713	6.43923	3.48856	6.2319	3.737	0.294	-0.9558
6.45464	3.28365	-0.00751132	-0.69571	6.4299	3.2999	6.3222	3.3476	0.1719	-0.9851
6.40245	2.96963	-0.0521406	-0.751154	6.33741	2.93798	6.3629	2.95	0.0471	-0.9989
6.19294	2.52265	-0.601775	-1.13502	6.1544	2.5009	6.3535	2.5503	-0.0785	-0.9969
6.16099	2.27956	-0.0606852	-0.575067	6.25583	2.34329	6.2941	2.155	-0.2028	-0.9792
6.27958	1.77812	0.31183	-1.23116	6.2972	1.7571	6.1856	1.7703	-0.3239	-0.9461
6.4181	1.68743	-0.312596	-0.283921	6.75868	1.84508	6.0297	1.4022	-0.44	-0.898
6.08465	1.31116	-0.919208	-0.919991	6.0413	1.2857	5.8289	1.0565	-0.549	-0.8358
5.79353	0.642506	-0.697509	-1.72437	5.79138	0.599216	5.5864	0.7388	-0.6495	-0.7604
5.45543	0.4137	-0.849369	-0.562213	5.4504	0.4553	5.306	0.4539	-0.7396	-0.673
4.92148	0.412237	-1.10621	0.0453305	4.70827	0.410181	4.992	0.2064	-0.8182	-0.575
4.99988	0.127582	0.375128	-0.767227	5.0985	0.0981	4.6496	0.0002	-0.8838	-0.4679
4.81926	-0.432136	-0.90147	-1.42938	4.8874	-0.451406	4.284	-0.1614	-0.9354	-0.3535
3.86246	-0.348464	-2.60878	0.332518	3.7454	-0.2796	3.901	-0.2759	-0.9724	-0.2334
3.6019	-0.321351	-0.783455	0.0705682	4.04285	-0.377073	3.5067	-0.3416	-0.994	-0.1097
2.95172	-0.483708	-1.74544	-0.54051	2.8885	-0.5086	3.1072	-0.3573	-0.9999	0.0157
2.66533	-0.353873	-0.648755	0.378206	2.74712	-0.289234	2.709	-0.3228	-0.99	0.1409
2.02153	-0.279791	-1.75488	0.0944129	1.952	-0.2856	2.3182	-0.2386	-0.9646	0.2639
1.80398	-0.174829	-0.955933	0.357669	2.24047	-0.148761	1.941	-0.1062	-0.9239	0.3827
1.48784	-0.0578383	-0.769501	0.274933	1.5005	-0.0624	1.5835	0.0725	-0.8686	0.4955
1.03138	0.205512	-0.94178	0.691702	0.855633	0.155788	1.2511	0.2946	-0.7997	0.6004
0.912455	0.618593	-0.212531	1.16238	0.9617	0.6412	0.9492	0.5566	-0.7181	0.6959
0.639077	0.736551	-0.688311	0.287564	0.503696	0.601179	0.6825	0.8543	-0.6252	0.7804
0.399428	1.15996	-0.669447	1.23062	0.4097	1.2164	0.4552	1.1832	-0.5225	0.8526
0.276162	1.7288	-0.314753	1.01714	0.323401	1.96527	0.2709	1.5379	-0.4115	0.9114
-0.0122814	1.98114	-0.85711	0.58795	-0.0377	1.9517	0.1326	1.9129	-0.294	0.9558
-0.166189	2.6228	-0.261858	1.10017	-0.139385	3.05432	0.0423	2.3024	-0.1719	0.9851
-0.0916946	3.00019	0.325153	0.931896	-0.0644	2.9868	0.0016	2.7	-0.0471	0.9989
